satellite,satellite_name,staleness_h,threshold_hz,is_preregistered_threshold,status,candidate_pairs,accepted_pairs,rejected_pairs,reject_rate_pct,n_train_pairs,n_validation_pairs,n_test_pairs,selected_model,val_sgp4_mae_hz,val_learned_mae_hz,val_improvement_pct,gate_decision,gate_mae,gate_p95,gate_p99,gate_outage,gate_guard_cost,test_sgp4_mae_hz,test_learned_mae_hz,test_delta_mae_hz,test_degradation_pct,test_improvement_pct,learned_wins,sgp4_wins,ties,pair_win_rate,mean_pair_delta_mae_hz,median_pair_delta_mae_hz,pair_ci_low_hz,pair_ci_high_hz,sign_test_p,holm_p,bh_q,block_bootstrap_days,block_ci_low_hz,block_ci_high_hz,block_ci_excludes_zero,test_sgp4_p95_hz,test_learned_p95_hz,test_sgp4_p99_hz,test_learned_p99_hz,test_sgp4_outage_proxy,test_learned_outage_proxy,selection_reason,selected_val_mae_hz,gate_margin_hz,val_mae_zero,val_mae_mean_bias,val_mae_median_bias,val_mae_linear_age,val_mae_age_ridge,val_mae_deployable_ridge,test_mae_zero,test_mae_mean_bias,test_mae_median_bias,test_mae_linear_age,test_mae_age_ridge,test_mae_deployable_ridge
NORAD68474,BLACK KITE-2,48,none,False,evaluated,221,221,0,0.0,138,45,38,deployable_ridge,1.136671,1.093735,3.7773,closed,closed,closed,closed,closed,closed,1.74625,1.807933,0.061684,3.5324,-3.5324,12,26,0,0.315789,0.061684,0.123279,0.011657,0.105863,0.033552,1.0,0.05626733,19,-0.001061,0.119935,False,5.27615,5.429203,6.670849,6.84244,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.093735,-0.013897965,1.136671,1.137525,1.113471,1.137437,1.137423,1.093735,1.74625,1.745925,1.764323,1.746253,1.74616,1.807933
NORAD68474,BLACK KITE-2,48,150,False,evaluated,221,221,0,0.0,138,45,38,deployable_ridge,1.136671,1.093735,3.7773,closed,closed,closed,closed,closed,closed,1.74625,1.807933,0.061684,3.5324,-3.5324,12,26,0,0.315789,0.061684,0.123279,0.011657,0.105863,0.033552,1.0,0.05626733,19,-0.001061,0.119935,False,5.27615,5.429203,6.670849,6.84244,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.093735,-0.013897965,1.136671,1.137525,1.113471,1.137437,1.137423,1.093735,1.74625,1.745925,1.764323,1.746253,1.74616,1.807933
NORAD68474,BLACK KITE-2,48,500,False,evaluated,221,221,0,0.0,138,45,38,deployable_ridge,1.136671,1.093735,3.7773,closed,closed,closed,closed,closed,closed,1.74625,1.807933,0.061684,3.5324,-3.5324,12,26,0,0.315789,0.061684,0.123279,0.011657,0.105863,0.033552,1.0,0.05626733,19,-0.001061,0.119935,False,5.27615,5.429203,6.670849,6.84244,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.093735,-0.013897965,1.136671,1.137525,1.113471,1.137437,1.137423,1.093735,1.74625,1.745925,1.764323,1.746253,1.74616,1.807933
NORAD68474,BLACK KITE-2,48,1500,True,evaluated,221,221,0,0.0,138,45,38,deployable_ridge,1.136671,1.093735,3.7773,closed,closed,closed,closed,closed,closed,1.74625,1.807933,0.061684,3.5324,-3.5324,12,26,0,0.315789,0.061684,0.123279,0.011657,0.105863,0.033552,1.0,0.05626733,19,-0.001061,0.119935,False,5.27615,5.429203,6.670849,6.84244,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.093735,-0.013897965,1.136671,1.137525,1.113471,1.137437,1.137423,1.093735,1.74625,1.745925,1.764323,1.746253,1.74616,1.807933
NORAD68474,BLACK KITE-2,48,3000,False,evaluated,221,221,0,0.0,138,45,38,deployable_ridge,1.136671,1.093735,3.7773,closed,closed,closed,closed,closed,closed,1.74625,1.807933,0.061684,3.5324,-3.5324,12,26,0,0.315789,0.061684,0.123279,0.011657,0.105863,0.033552,1.0,0.05626733,19,-0.001061,0.119935,False,5.27615,5.429203,6.670849,6.84244,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.093735,-0.013897965,1.136671,1.137525,1.113471,1.137437,1.137423,1.093735,1.74625,1.745925,1.764323,1.746253,1.74616,1.807933
NORAD68474,BLACK KITE-2,72,none,False,evaluated,223,223,0,0.0,141,44,38,deployable_ridge,1.893941,1.87262,1.1257,closed,closed,closed,closed,closed,closed,2.558582,2.677097,0.118515,4.632,-4.632,13,25,0,0.342105,0.118515,0.14991,0.01162,0.217112,0.072951,1.0,0.11191347,18,-0.032608,0.258168,False,7.830972,8.037997,9.297955,9.469726,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.87262,-0.07337619,1.893941,1.893805,1.876764,1.895499,1.895051,1.87262,2.558582,2.558593,2.571695,2.559809,2.559452,2.677097
NORAD68474,BLACK KITE-2,72,150,False,evaluated,223,223,0,0.0,141,44,38,deployable_ridge,1.893941,1.87262,1.1257,closed,closed,closed,closed,closed,closed,2.558582,2.677097,0.118515,4.632,-4.632,13,25,0,0.342105,0.118515,0.14991,0.01162,0.217112,0.072951,1.0,0.11191347,18,-0.032608,0.258168,False,7.830972,8.037997,9.297955,9.469726,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.87262,-0.07337619,1.893941,1.893805,1.876764,1.895499,1.895051,1.87262,2.558582,2.558593,2.571695,2.559809,2.559452,2.677097
NORAD68474,BLACK KITE-2,72,500,False,evaluated,223,223,0,0.0,141,44,38,deployable_ridge,1.893941,1.87262,1.1257,closed,closed,closed,closed,closed,closed,2.558582,2.677097,0.118515,4.632,-4.632,13,25,0,0.342105,0.118515,0.14991,0.01162,0.217112,0.072951,1.0,0.11191347,18,-0.032608,0.258168,False,7.830972,8.037997,9.297955,9.469726,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.87262,-0.07337619,1.893941,1.893805,1.876764,1.895499,1.895051,1.87262,2.558582,2.558593,2.571695,2.559809,2.559452,2.677097
NORAD68474,BLACK KITE-2,72,1500,True,evaluated,223,223,0,0.0,141,44,38,deployable_ridge,1.893941,1.87262,1.1257,closed,closed,closed,closed,closed,closed,2.558582,2.677097,0.118515,4.632,-4.632,13,25,0,0.342105,0.118515,0.14991,0.01162,0.217112,0.072951,1.0,0.11191347,18,-0.032608,0.258168,False,7.830972,8.037997,9.297955,9.469726,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.87262,-0.07337619,1.893941,1.893805,1.876764,1.895499,1.895051,1.87262,2.558582,2.558593,2.571695,2.559809,2.559452,2.677097
NORAD68474,BLACK KITE-2,72,3000,False,evaluated,223,223,0,0.0,141,44,38,deployable_ridge,1.893941,1.87262,1.1257,closed,closed,closed,closed,closed,closed,2.558582,2.677097,0.118515,4.632,-4.632,13,25,0,0.342105,0.118515,0.14991,0.01162,0.217112,0.072951,1.0,0.11191347,18,-0.032608,0.258168,False,7.830972,8.037997,9.297955,9.469726,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",1.87262,-0.07337619,1.893941,1.893805,1.876764,1.895499,1.895051,1.87262,2.558582,2.558593,2.571695,2.559809,2.559452,2.677097
NORAD68474,BLACK KITE-2,96,none,False,evaluated,235,235,0,0.0,150,44,41,age_ridge,2.492873,2.493351,-0.0192,closed,closed,closed,closed,closed,closed,3.415531,3.416115,0.000584,0.0171,-0.0171,21,20,0,0.512195,0.000584,-8.7e-05,-0.00105,0.002482,1.0,1.0,1.0,19,-0.001296,0.003008,False,10.310719,10.308498,12.601626,12.59936,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",2.493351,-0.12512162,2.492873,2.492913,2.506452,2.493507,2.493351,2.631796,3.415531,3.4156,3.432355,3.416264,3.416115,3.525574
NORAD68474,BLACK KITE-2,96,150,False,evaluated,235,235,0,0.0,150,44,41,age_ridge,2.492873,2.493351,-0.0192,closed,closed,closed,closed,closed,closed,3.415531,3.416115,0.000584,0.0171,-0.0171,21,20,0,0.512195,0.000584,-8.7e-05,-0.00105,0.002482,1.0,1.0,1.0,19,-0.001296,0.003008,False,10.310719,10.308498,12.601626,12.59936,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",2.493351,-0.12512162,2.492873,2.492913,2.506452,2.493507,2.493351,2.631796,3.415531,3.4156,3.432355,3.416264,3.416115,3.525574
NORAD68474,BLACK KITE-2,96,500,False,evaluated,235,235,0,0.0,150,44,41,age_ridge,2.492873,2.493351,-0.0192,closed,closed,closed,closed,closed,closed,3.415531,3.416115,0.000584,0.0171,-0.0171,21,20,0,0.512195,0.000584,-8.7e-05,-0.00105,0.002482,1.0,1.0,1.0,19,-0.001296,0.003008,False,10.310719,10.308498,12.601626,12.59936,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",2.493351,-0.12512162,2.492873,2.492913,2.506452,2.493507,2.493351,2.631796,3.415531,3.4156,3.432355,3.416264,3.416115,3.525574
NORAD68474,BLACK KITE-2,96,1500,True,evaluated,235,235,0,0.0,150,44,41,age_ridge,2.492873,2.493351,-0.0192,closed,closed,closed,closed,closed,closed,3.415531,3.416115,0.000584,0.0171,-0.0171,21,20,0,0.512195,0.000584,-8.7e-05,-0.00105,0.002482,1.0,1.0,1.0,19,-0.001296,0.003008,False,10.310719,10.308498,12.601626,12.59936,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",2.493351,-0.12512162,2.492873,2.492913,2.506452,2.493507,2.493351,2.631796,3.415531,3.4156,3.432355,3.416264,3.416115,3.525574
NORAD68474,BLACK KITE-2,96,3000,False,evaluated,235,235,0,0.0,150,44,41,age_ridge,2.492873,2.493351,-0.0192,closed,closed,closed,closed,closed,closed,3.415531,3.416115,0.000584,0.0171,-0.0171,21,20,0,0.512195,0.000584,-8.7e-05,-0.00105,0.002482,1.0,1.0,1.0,19,-0.001296,0.003008,False,10.310719,10.308498,12.601626,12.59936,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",2.493351,-0.12512162,2.492873,2.492913,2.506452,2.493507,2.493351,2.631796,3.415531,3.4156,3.432355,3.416264,3.416115,3.525574
NORAD68474,BLACK KITE-2,168,none,False,evaluated,241,241,0,0.0,153,46,42,age_ridge,5.588089,5.590934,-0.0509,closed,closed,closed,closed,closed,closed,17.690351,17.693063,0.002712,0.0153,-0.0153,23,19,0,0.547619,0.002712,-0.004366,-0.008777,0.013894,0.643969,1.0,0.74623017,20,-0.012145,0.019704,False,53.331451,53.321286,72.433808,72.422718,0.000992,0.000992,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",5.590934,-0.282250004,5.588089,5.590799,5.638607,5.591045,5.590934,6.108634,17.690351,17.689773,17.711341,17.693994,17.693063,17.766516
NORAD68474,BLACK KITE-2,168,150,False,evaluated,241,235,6,2.4896,153,46,36,age_ridge,5.588089,5.590934,-0.0509,closed,closed,closed,closed,closed,closed,9.525179,9.533454,0.008275,0.0869,-0.0869,18,18,0,0.5,0.008275,0.000142,-0.003476,0.021018,1.0,1.0,1.0,19,-0.007642,0.025623,False,29.373447,29.349402,35.523515,35.498434,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",5.590934,-0.282250004,5.588089,5.590799,5.638607,5.591045,5.590934,6.108634,9.525179,9.527863,9.576727,9.535017,9.533454,9.857154
NORAD68474,BLACK KITE-2,168,500,False,evaluated,241,240,1,0.4149,153,46,41,age_ridge,5.588089,5.590934,-0.0509,closed,closed,closed,closed,closed,closed,15.570401,15.574492,0.004091,0.0263,-0.0263,22,19,0,0.536585,0.004091,-0.003742,-0.006806,0.015182,0.755229,1.0,0.84963263,20,-0.010321,0.021065,False,46.85279,46.839774,61.833031,61.819073,0.0,0.0,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",5.590934,-0.282250004,5.588089,5.590799,5.638607,5.591045,5.590934,6.108634,15.570401,15.57074,15.599406,15.575549,15.574492,15.703299
NORAD68474,BLACK KITE-2,168,1500,True,evaluated,241,241,0,0.0,153,46,42,age_ridge,5.588089,5.590934,-0.0509,closed,closed,closed,closed,closed,closed,17.690351,17.693063,0.002712,0.0153,-0.0153,23,19,0,0.547619,0.002712,-0.004366,-0.008777,0.013894,0.643969,1.0,0.74623017,20,-0.012145,0.019704,False,53.331451,53.321286,72.433808,72.422718,0.000992,0.000992,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",5.590934,-0.282250004,5.588089,5.590799,5.638607,5.591045,5.590934,6.108634,17.690351,17.689773,17.711341,17.693994,17.693063,17.766516
NORAD68474,BLACK KITE-2,168,3000,False,evaluated,241,241,0,0.0,153,46,42,age_ridge,5.588089,5.590934,-0.0509,closed,closed,closed,closed,closed,closed,17.690351,17.693063,0.002712,0.0153,-0.0153,23,19,0,0.547619,0.002712,-0.004366,-0.008777,0.013894,0.643969,1.0,0.74623017,20,-0.012145,0.019704,False,53.331451,53.321286,72.433808,72.422718,0.000992,0.000992,"argmin val MAE over M_L=['linear_age', 'age_ridge', 'deployable_ridge']",5.590934,-0.282250004,5.588089,5.590799,5.638607,5.591045,5.590934,6.108634,17.690351,17.689773,17.711341,17.693994,17.693063,17.766516
